9.333333333333332149e+00,2.799999999999999822e+00,8.650750055912496350e+01
9.500000000000000000e+00,2.799999999999999822e+00,8.615314901965824390e+01
9.666666666666666075e+00,2.799999999999999822e+00,8.579849699494711501e+01
9.833333333333332149e+00,2.799999999999999822e+00,8.551493971819553508e+01
1.000000000000000000e+01,2.799999999999999822e+00,8.523115353322647536e+01
1.016666666666666607e+01,2.799999999999999822e+00,8.473305710653593792e+01
1.033333333333333215e+01,2.799999999999999822e+00,8.430612129305497149e+01
1.050000000000000000e+01,2.799999999999999822e+00,8.387902707408851199e+01
1.066666666666666607e+01,2.799999999999999822e+00,8.323767608514512517e+01
1.083333333333333215e+01,2.799999999999999822e+00,8.273891698905083558e+01
1.100000000000000000e+01,2.799999999999999822e+00,8.216868508694574302e+01
1.116666666666666607e+01,2.799999999999999822e+00,8.145560048158125710e+01
1.133333333333333215e+01,2.799999999999999822e+00,8.095653233960192097e+01
1.150000000000000000e+01,2.799999999999999822e+00,8.038603254237713713e+01
1.166666666666666607e+01,2.799999999999999822e+00,7.974408377452947150e+01
1.183333333333333215e+01,2.799999999999999822e+00,7.931619146119408015e+01
1.200000000000000000e+01,2.799999999999999822e+00,7.888826634878830646e+01
1.216666666666666607e+01,2.799999999999999822e+00,7.846029606432186654e+01
1.233333333333333215e+01,2.799999999999999822e+00,7.817503669863882010e+01
1.250000000000000000e+01,2.799999999999999822e+00,7.803250671135334926e+01
1.266666666666666607e+01,2.799999999999999822e+00,7.788995995342878587e+01
1.283333333333333215e+01,2.799999999999999822e+00,7.789013907795029468e+01
1.300000000000000000e+01,2.799999999999999822e+00,7.796168466770514272e+01
1.316666666666666607e+01,2.799999999999999822e+00,9.673378273464849997e+01
1.333333333333333215e+01,2.799999999999999822e+00,1.107253574410076027e+02
1.350000000000000000e+01,2.799999999999999822e+00,1.211477134590325591e+02
1.366666666666666607e+01,2.799999999999999822e+00,1.245034879067338238e+02
1.383333333333333215e+01,2.799999999999999822e+00,1.132264246022736103e+02
1.400000000000000000e+01,2.799999999999999822e+00,1.050886088761415635e+02
1.416666666666666607e+01,2.799999999999999822e+00,9.759343120486231271e+01
1.433333333333333215e+01,2.799999999999999822e+00,9.380988078636470107e+01
1.450000000000000000e+01,2.799999999999999822e+00,9.116867176858015398e+01
1.466666666666666607e+01,2.799999999999999822e+00,8.888443657040726009e+01
1.483333333333333215e+01,2.799999999999999822e+00,8.774225458911939768e+01
1.500000000000000000e+01,2.799999999999999822e+00,8.702842797232587202e+01
1.516666666666666607e+01,2.799999999999999822e+00,8.645738748163098819e+01
1.533333333333333215e+01,2.799999999999999822e+00,8.617186275994851030e+01
1.550000000000000000e+01,2.799999999999999822e+00,8.595773623590135060e+01
1.566666666666666607e+01,2.799999999999999822e+00,8.581498928611561894e+01
1.583333333333333215e+01,2.799999999999999822e+00,8.567224560433828628e+01
1.600000000000000000e+01,2.799999999999999822e+00,8.545812215143243407e+01
1.616666666666666430e+01,2.799999999999999822e+00,8.517261260599862283e+01
1.633333333333333215e+01,2.799999999999999822e+00,8.488709473023267549e+01
1.650000000000000000e+01,2.799999999999999822e+00,8.460157492596671602e+01
1.666666666666666430e+01,2.799999999999999822e+00,8.410192183280508971e+01
1.683333333333333215e+01,2.799999999999999822e+00,8.360224842337669315e+01
1.700000000000000000e+01,2.799999999999999822e+00,8.317395086528321713e+01
1.716666666666666430e+01,2.799999999999999822e+00,8.246014947897431568e+01
1.733333333333333215e+01,2.799999999999999822e+00,8.196045366916274588e+01
1.750000000000000000e+01,2.799999999999999822e+00,8.138939856946745977e+01
1.766666666666666430e+01,2.799999999999999822e+00,8.067558168337819779e+01
1.783333333333333215e+01,2.799999999999999822e+00,8.017588340391802149e+01
1.800000000000000000e+01,2.799999999999999822e+00,7.967620324800581955e+01
1.816666666666666430e+01,2.799999999999999822e+00,7.910514539351646590e+01
1.833333333333333215e+01,2.799999999999999822e+00,7.874821229707343662e+01
1.850000000000000000e+01,2.799999999999999822e+00,7.839129769877044396e+01
1.866666666666666430e+01,2.799999999999999822e+00,7.810576003616314722e+01
1.883333333333333215e+01,2.799999999999999822e+00,7.796298277947727229e+01
1.900000000000000000e+01,2.799999999999999822e+00,7.789159496481717326e+01
1.916666666666666430e+01,2.799999999999999822e+00,9.644967381108251914e+01
1.933333333333333215e+01,2.799999999999999822e+00,1.102271155984216477e+02
1.950000000000000000e+01,2.799999999999999822e+00,1.234331193974172294e+02
1.966666666666666430e+01,2.799999999999999822e+00,1.237911684541236781e+02
1.983333333333333215e+01,2.799999999999999822e+00,1.124422191784042582e+02
2.000000000000000000e+01,2.799999999999999822e+00,1.019487672128495888e+02
2.016666666666666430e+01,2.799999999999999822e+00,9.659455204585404431e+01
2.033333333333333215e+01,2.799999999999999822e+00,9.281108797460872495e+01
2.050000000000000000e+01,2.799999999999999822e+00,8.945602533612621698e+01
2.066666666666666430e+01,2.799999999999999822e+00,8.788543153730162771e+01
2.083333333333333215e+01,2.799999999999999822e+00,8.681463535618888727e+01
2.100000000000000000e+01,2.799999999999999822e+00,8.602939178438012391e+01
2.116666666666666430e+01,2.799999999999999822e+00,8.567243704307944085e+01
2.133333333333333215e+01,2.799999999999999822e+00,8.552965159779128612e+01
2.150000000000000000e+01,2.799999999999999822e+00,8.545826212177254888e+01
2.166666666666666430e+01,2.799999999999999822e+00,8.545825610993298938e+01
2.183333333333333215e+01,2.799999999999999822e+00,8.545825638355125875e+01
2.200000000000000000e+01,2.799999999999999822e+00,8.538687941766163192e+01
2.216666666666666430e+01,2.799999999999999822e+00,8.531549610210069545e+01
2.233333333333333215e+01,2.799999999999999822e+00,8.517273552723257524e+01
2.250000000000000000e+01,2.799999999999999822e+00,8.495859147150289914e+01
2.266666666666666430e+01,2.799999999999999822e+00,8.467306364230273630e+01
2.283333333333333215e+01,2.799999999999999822e+00,8.438752964967044079e+01
2.300000000000000000e+01,2.799999999999999822e+00,8.381648660381985394e+01
2.316666666666666430e+01,2.799999999999999822e+00,8.338817295434432708e+01
2.333333333333333215e+01,2.799999999999999822e+00,8.288849457523605224e+01
2.350000000000000000e+01,2.799999999999999822e+00,8.224605537453589932e+01
2.366666666666666430e+01,2.799999999999999822e+00,8.167498106373928124e+01
2.383333333333333215e+01,2.799999999999999822e+00,8.117529003920488151e+01
2.400000000000000000e+01,2.799999999999999822e+00,8.046147353427963367e+01
